turns,white_rating,black_rating,rank_diff,opening_code,winner
84,1500,1621,-121,A48,Black
43,2156,1621,535,A49,White
103,1621,1093,528,A40,White
92,1500,1621,-121,B54,Black
29,1894,1621,273,A44,White
33,1621,1894,-273,C14,Black
14,1894,1621,273,D94,White
17,1621,1894,-273,B30,Black
14,1894,1621,273,B21,White
22,1621,1894,-273,B76,Black
32,1621,1903,-282,C40,Black
52,1621,1500,121,B33,Black
27,1903,1621,282,A84,White
48,1621,1903,-282,B01,Black
39,1903,1621,282,A84,White
81,1621,1903,-282,C88,Black
34,1621,1804,-183,B09,Black
34,1903,1621,282,A84,White
88,1847,1944,-97,D37,Black
64,2040,2334,-294,B06,Black
48,1973,2040,-67,B48,Draw
115,1800,1973,-173,C70,White
48,1973,2040,-67,B48,Draw
19,1973,1505,468,D02,White
51,1973,1765,208,A01,White
82,2010,1973,37,A48,Black
58,1973,1522,451,C41,White
36,2091,1958,133,A01,Black
116,1969,1969,0,B73,Black
71,1953,2141,-188,C55,White
62,1942,1942,0,C02,Black
51,1942,1500,442,B01,White
17,1942,1500,442,C07,White
69,1929,1983,-54,B01,White
44,1876,1919,-43,B70,Black
32,1700,1925,-225,A40,Draw
137,1773,1930,-157,B00,Draw
53,1925,1696,229,C55,White
53,1930,1762,168,C03,Draw
124,1864,1921,-57,C00,Black
24,1930,1988,-58,B40,Black
83,2109,1936,173,E98,White
80,1898,1926,-28,E71,Black
73,1527,1608,-81,C69,White
34,1588,1527,61,C45,Black
42,1500,1527,-27,C20,Black
58,1548,1527,21,C67,Black
35,1527,1500,27,C40,White
57,1527,1500,27,C66,White
128,1527,1290,237,C41,Black
93,1549,1527,22,C44,White
61,1500,1527,-27,C46,White
84,2237,1742,495,D10,Black
78,2001,1395,606,B07,Black
74,1826,1970,-144,B21,Black
126,1696,1967,-271,A04,Black
72,1842,1967,-125,A04,Black
66,1816,1960,-144,D02,Black
50,1730,1955,-225,B20,Black
57,1942,1993,-51,C11,White
52,1956,1864,92,B32,Black
76,1866,1948,-82,B35,Black
89,1935,1968,-33,C41,White
25,1952,1946,6,D00,White
62,1859,1938,-79,B20,Black
30,1778,1938,-160,D01,Black
67,1938,1778,160,B01,White
37,1778,1938,-160,D01,White
21,1938,1924,14,C44,Black
66,1774,1954,-180,B22,White
30,1804,1954,-150,B22,White
55,1954,1955,-1,B34,White
32,1801,1947,-146,D45,Black
49,1947,1937,10,B41,White
56,1968,1958,10,B23,White
56,1970,1957,13,C15,Black
38,2052,1956,96,A42,Black
41,1946,1912,34,B32,White
72,1841,1937,-96,B20,Black
23,1927,1892,35,C44,White
67,1910,2080,-170,C45,White
76,1928,1723,205,C45,Black
54,1826,1919,-93,B20,Black
94,1882,1909,-27,B20,Black
57,1907,1499,408,B06,White
39,1899,1790,109,C44,White
65,1713,1553,160,C50,White
96,1713,1553,160,C50,White
37,1553,1713,-160,C55,White
97,1680,1572,108,C00,White
135,1805,1721,84,C55,White
98,1525,1605,-80,C62,Black
44,1505,1559,-54,B07,White
44,1408,1371,37,D46,Black
93,1608,1500,108,C62,White
80,1500,1500,0,C20,Black
45,2065,2043,22,B77,White
24,1928,1879,49,B32,Black
96,1892,1846,46,B35,Black
55,1936,1906,30,C50,White
73,1285,1936,-651,E90,White
19,1933,1564,369,C62,White
48,1922,1917,5,E87,Black
35,1911,1675,236,B57,White
51,1895,1895,0,B78,White
39,1889,1618,271,C41,White
170,2006,1889,117,E70,Black
51,1876,1807,69,C42,White
58,1503,1873,-370,C48,Black
45,1856,1858,-2,B41,White
50,1838,1839,-1,C55,Black
42,1505,1907,-402,B10,Black
37,1620,1682,-62,E52,White
85,1999,1988,11,E15,Black
171,1976,2010,-34,C50,White
63,2000,1986,14,E16,White
84,1896,1992,-96,D30,Black
65,1983,1904,79,D18,White
113,1822,1992,-170,C50,White
67,1986,1828,158,A40,White
68,1996,2011,-15,D15,Black
85,1990,1825,165,D06,White
120,2001,2005,-4,D31,Black
134,2017,1989,28,A03,Black
110,2011,1989,22,A15,Draw
51,2000,2000,0,D52,Black
89,1988,2011,-23,D55,White
43,1930,2016,-86,A28,White
136,1945,2006,-61,C65,Black
86,2020,1932,88,E46,Black
96,1826,2015,-189,C65,Black
56,2032,1810,222,D02,Black
68,1814,2027,-213,C65,Black
46,1983,2027,-44,C54,Black
95,2017,1989,28,E20,White
82,2029,1987,42,D02,Black
49,2199,2035,164,E12,White
102,2035,2045,-10,D00,Draw
32,1924,2027,-103,A01,Black
101,2021,1871,150,A40,White
135,1941,2012,-71,C91,Black
107,2002,1950,52,C00,White
112,1960,1992,-32,C65,Black
39,1925,1753,172,A40,White
55,1686,1767,-81,C00,White
49,1888,1775,113,C02,White
26,1792,1619,173,D07,Black
75,1787,1549,238,D35,White
2,1567,1782,-215,A00,Black
2,1776,1572,204,A00,White
2,1578,1771,-193,A00,Black
2,1789,1560,229,A00,Black
2,1783,1565,218,A00,White
27,1811,1794,17,C02,White
148,1485,1802,-317,C00,Draw
2,1570,1797,-227,A00,Black
2,1792,1575,217,A00,White
2,1787,1581,206,A00,White
2,1781,1587,194,A00,White
2,1776,1593,183,A00,White
2,1599,1769,-170,A00,Black
2,1763,1606,157,A00,White
2,1613,1756,-143,A40,Black
2,1749,1620,129,A00,White
2,1604,1765,-161,A00,White
28,1775,1786,-11,D10,Black
2,1769,1625,144,A40,White
2,1761,1632,129,A40,White
2,1616,1777,-161,A00,White
2,1771,1623,148,A40,White
2,1763,1630,133,A40,White
37,1639,1779,-140,C00,White
24,1795,1618,177,D35,Black
14,1811,1631,180,A00,Black
39,1874,1833,41,C00,White
152,1838,2053,-215,D10,Black
74,1908,1825,83,C17,Black
34,1838,1761,77,E76,Black
115,1765,1829,-64,C00,Black
117,1817,1856,-39,A58,White
92,1821,2067,-246,E76,Black
94,1788,1811,-23,A00,Black
90,1682,1804,-122,A00,Black
57,1792,1796,-4,E76,White
56,1798,1685,113,D31,Black
92,1693,1789,-96,C02,Black
125,2018,1794,224,A84,White
47,1701,1809,-108,C02,White
72,1644,1802,-158,C01,Black
43,1800,1881,-81,D31,Draw
100,1811,1808,3,D25,Black
44,1525,1538,-13,C55,Black
40,1538,1513,25,D30,Black
57,1585,1549,36,C45,White
60,1519,1538,-19,B20,Black
28,1549,1589,-40,C40,Black
86,1512,1524,-12,C45,Black
56,1528,1805,-277,B54,Black
91,1796,1533,263,C44,White
51,1486,1973,-487,D55,White
20,1478,1625,-147,C58,Black
57,1473,1196,277,B32,White
102,1518,1458,60,C70,Black
43,1445,1445,0,C41,White
81,1535,1455,80,A01,White
131,1641,1463,178,A16,White
39,1569,1472,97,C45,White
42,1489,1401,88,B01,Black
11,1941,1491,450,A40,White
152,1485,1661,-176,B76,Draw
34,1489,1798,-309,B36,Black
43,1806,1493,313,C62,White
95,1509,1478,31,A45,Black
73,1496,1389,107,D10,Black
33,991,1495,-504,C22,Black
31,1924,1497,427,C52,White
84,1498,2044,-546,A43,Black
57,1476,1746,-270,C57,White
106,1489,1501,-12,C72,Black
98,1358,1479,-121,A00,Black
107,1470,1341,129,C54,White
118,1485,1473,12,B12,Black
83,1802,1489,313,A45,White
101,1474,1489,-15,E92,White
19,1562,1486,76,A45,White
20,2700,1486,1214,B18,White
63,1494,1502,-8,A00,White
95,1529,1517,12,B13,White
100,1529,1622,-93,C53,Black
30,1532,1956,-424,B06,Black
40,1532,1514,18,B00,Black
42,1520,1794,-274,D50,Black
120,1500,1885,-385,C03,Draw
68,1047,1231,-184,C41,Black
15,1226,1084,142,A16,White
40,911,1226,-315,C41,Black
23,1226,870,356,A40,White
45,1073,1226,-153,A40,White
36,1106,1218,-112,C41,Black
49,1213,983,230,B15,White
55,1081,1228,-147,C41,White
43,1221,1095,126,A40,White
22,1152,1221,-69,C00,Black
32,1164,1221,-57,C41,Black
77,1221,1173,48,A40,White
41,1111,1236,-125,C41,White
53,1236,1023,213,A45,White
70,1023,1236,-213,C00,Black
79,1236,964,272,A80,White
34,1253,1236,17,C20,Black
40,1236,1500,-264,D01,Black
51,1231,997,234,B15,White
17,1073,1231,-158,C41,White
39,1311,1231,80,C41,White
33,1221,1173,48,D00,White
36,954,1240,-286,A00,White
38,1096,1233,-137,C20,Black
15,1218,1233,-15,C41,White
37,1225,1104,121,A40,White
41,1796,1838,-42,B21,White
69,1946,1847,99,B50,White
51,1841,1657,184,B72,White
71,1677,1834,-157,B20,Black
85,1834,1802,32,C45,White
56,1844,1884,-40,B48,Black
95,2058,1849,209,A49,White
80,1863,1794,69,C41,Black
69,1863,1760,103,B33,White
83,1880,1851,29,E77,Black
103,1837,1893,-56,B01,White
151,1882,1848,34,E77,White
120,1857,1938,-81,B36,Black
129,1846,1879,-33,B33,White
60,1775,1836,-61,A05,Black
106,1188,1500,-312,C55,Black
24,1198,1677,-479,C53,Black
29,1198,1336,-138,C50,Black
53,1514,1226,288,C42,White
25,1402,1226,176,A04,White
19,1494,1270,224,A01,White
44,1371,1432,-61,C50,Black
10,1500,1371,129,C42,Black
28,1371,1615,-244,C41,Black
7,1670,1500,170,C53,Draw
67,1500,1490,10,B10,White
73,1592,1478,114,A40,Draw
50,1540,1582,-42,B12,Black
20,1591,1673,-82,B23,Black
53,1576,1375,201,D06,White
40,1588,1583,5,B23,Black
118,1764,1584,180,D10,Draw
89,1573,1553,20,D37,White
49,1398,1566,-168,B00,Black
99,1434,1571,-137,D02,Draw
29,1565,1346,219,A43,White
109,1324,1585,-261,A16,White
51,1583,1150,433,E21,White
76,1712,1583,129,D00,Black
98,1520,1573,-53,B12,Black
11,1887,1295,592,B00,White
54,1296,1886,-590,B50,Black
42,1913,1275,638,A40,Black
43,1908,1633,275,D00,White
73,1931,1626,305,D00,Black
154,1952,1725,227,D00,Black
82,1451,1950,-499,B90,Black
45,1855,1968,-113,A45,White
69,2238,1972,266,A46,White
129,1962,1889,73,B06,White
57,1396,1131,265,D02,White
19,1237,1565,-328,C57,White
98,1753,1451,302,D02,Black
35,1699,1457,242,D02,White
41,1699,1500,199,C68,White
75,1500,1545,-45,D02,White
71,1803,1387,416,B13,White
48,1559,1798,-239,A21,Black
109,1787,1766,21,C02,White
12,1598,1743,-145,C25,Black
8,1605,1735,-130,C20,Black
8,1614,1727,-113,C20,Black
49,1509,1629,-120,C46,White
20,1474,1500,-26,C41,Black
12,1752,1500,252,C28,Draw
108,2068,2228,-160,A42,Draw
30,2072,2499,-427,E20,Black
81,2089,2153,-64,E76,Black
7,2192,2106,86,B07,White
58,2263,2096,167,C41,Draw
95,2209,2113,96,B07,White
45,2085,2161,-76,E76,White
36,2134,2071,63,C41,White
71,2026,2224,-198,A41,White
119,1985,2091,-106,A40,White
75,1940,2045,-105,D45,White
40,2028,1940,88,C41,Draw
41,2153,1959,194,B07,White
61,1934,1917,17,B07,Black
51,1917,1804,113,A57,Black
54,1966,1859,107,B07,Black
87,1809,1802,7,E20,White
62,1859,1728,131,B07,Black
69,1783,1858,-75,A41,Black
169,1868,1868,0,C41,White
34,1634,1807,-173,B07,Black
67,1991,1929,62,B07,White
99,1500,1855,-355,E76,White
13,1392,1333,59,A29,Black
57,1392,1343,49,A00,White
38,1353,1382,-29,C41,Black
54,1102,1353,-251,D00,Black
35,1353,1522,-169,C57,White
79,1510,1353,157,C02,White
69,1265,1367,-102,D20,White
31,1434,1377,57,D01,White
198,1246,1340,-94,C20,Black
18,1347,1495,-148,C41,Black
18,1355,1470,-115,C00,Black
51,1359,1366,-7,C46,White
45,1370,1228,142,C46,Draw
36,1351,1374,-23,C46,White
81,1141,1369,-228,C30,Black
87,1363,1201,162,C50,White
68,1283,1354,-71,D00,Black
111,1347,1186,161,C46,White
27,1334,1400,-66,C00,White
19,1348,1322,26,C34,Black
27,1329,1466,-137,B20,Black
25,1295,1821,-526,C44,White
102,1329,1282,47,D07,Black
60,1285,1598,-313,C27,Black
62,1099,1279,-180,D00,Black
130,1275,1398,-123,B10,Draw
61,1350,1285,65,D07,White
63,1383,1286,97,C46,White
50,1297,1313,-16,C50,Black
26,1273,1286,-13,C50,Black
33,1282,1018,264,C42,White
17,1231,1295,-64,C57,White
32,1306,1298,8,C50,Black
92,1195,1298,-103,A00,Black
47,1383,1307,76,C40,White
25,1296,1284,12,B23,White
71,1600,1300,300,C22,White
57,1282,1492,-210,C41,White
43,1386,1279,107,A00,Draw
17,1264,1367,-103,C50,White
71,1539,1514,25,C42,White
23,1528,1544,-16,C23,White
114,1539,1514,25,B20,Black
54,1506,1529,-23,D21,Black
114,1541,1528,13,B00,Black
44,2158,2140,18,C65,Draw
51,2140,2158,-18,C88,White
33,2158,2140,18,C77,White
64,2170,2110,60,A08,Black
53,2170,1510,660,C41,White
58,1510,2170,-660,A40,Black
36,2170,1701,469,A45,Black
83,2164,2014,150,D02,White
71,2155,2078,77,B42,White
114,2033,2148,-115,B00,Black
56,2161,2077,84,A30,Black
42,2086,2152,-66,E20,Black
53,2145,2013,132,B11,White
109,2311,2151,160,B90,White
45,2210,2161,49,C54,White
73,1646,1522,124,B01,White
170,1636,1858,-222,C42,Draw
41,1611,1640,-29,C50,White
124,1646,1528,118,C40,Draw
33,1715,1648,67,D02,White
40,1650,1709,-59,B23,Black
100,1554,1630,-76,A00,Black
101,1763,1649,114,C66,White
85,1615,1685,-70,B25,White
81,1582,1626,-44,C02,White
57,1543,1614,-71,C41,White
31,1605,1576,29,C20,White
66,1622,1543,79,B23,Black
26,1546,1632,-86,C42,Draw
80,1666,1770,-104,B06,Black
92,1655,1604,51,C20,Black
110,1522,1543,-21,C44,Black
79,1443,1598,-155,B01,White
15,1547,1522,25,C21,White
68,1657,1609,48,C41,Black
123,1500,1461,39,C46,White
38,1444,1834,-390,A00,Black
115,1831,1458,373,A00,White
114,1476,1828,-352,A00,Black
57,1824,1498,326,C00,White
54,1527,1819,-292,A00,Black
69,1814,1567,247,A00,White
4,1834,1332,502,A00,Black
132,1349,1832,-483,B02,Black
55,1830,1369,461,A00,White
54,1396,1827,-431,A00,Black
125,1824,1433,391,A00,White
72,1500,1821,-321,A00,Black
58,1743,1800,-57,B21,Black
71,1849,1752,97,A20,White
55,1737,1833,-96,C33,White
71,1731,1560,171,C33,White
48,1628,1729,-101,B08,Black
77,1724,1534,190,A40,White
218,1632,1715,-83,C02,Black
2,1039,1161,-122,C20,Black
2,1055,1280,-225,A00,Black
8,1086,1148,-62,A00,Black
62,1091,1958,-867,A00,Black
4,1091,1171,-80,A00,Black
2,1091,1529,-438,A00,Black
2,1091,1701,-610,A00,White
2,1091,1500,-409,A00,Black
5,1674,1095,579,A00,White
15,1907,1095,812,C00,White
26,1185,1171,14,A00,Black
38,1193,1636,-443,A00,Black
69,1733,1199,534,A41,White
44,1236,1373,-137,A00,Black
37,2047,1236,811,B07,White
64,1264,1506,-242,A00,Black
89,1859,1734,125,A53,White
108,2305,2143,162,D55,Draw
93,2204,2160,44,B21,White
77,2132,2263,-131,A38,White
53,2094,2416,-322,A08,White
51,2445,2094,351,A10,White
93,2060,2255,-195,A07,White
39,2243,2060,183,B53,White
52,1791,2516,-725,B50,White
15,1083,985,98,B07,White
33,1074,1197,-123,B01,Draw
32,1085,1347,-262,B30,Black
28,1085,1744,-659,C00,Black
32,1002,1092,-90,A04,Draw
40,1118,1205,-87,C57,Black
95,1102,878,224,C00,White
28,1154,1155,-1,C24,Black
57,1273,1199,74,A00,White
23,1331,1324,7,C57,Black
45,1500,1420,80,A00,Draw
6,1500,1628,-128,A00,Black
52,1500,1302,198,A00,Black
3,1500,1626,-126,A03,Draw
7,1200,1500,-300,B12,White
4,1454,1500,-46,B07,Draw
31,1339,1500,-161,B00,White
78,1758,1696,62,D45,Black
91,1696,1500,196,D06,White
120,1704,1815,-111,E15,Black
48,1402,1700,-298,B01,Black
93,1500,1700,-200,B01,White
61,1700,1811,-111,D20,White
17,1475,1455,20,C00,Black
54,1478,1463,15,B70,Black
29,1456,1403,53,C00,White
121,1442,1181,261,C65,White
37,1358,1433,-75,B52,Black
68,1433,2621,-1188,B50,Black
84,1443,1469,-26,C68,Black
136,1308,1448,-140,B20,Draw
106,1439,1341,98,C42,White
70,1396,1429,-33,B20,Black
44,1282,1421,-139,B20,Black
51,1570,1585,-15,C42,White
50,1605,1558,47,B01,Black
39,1546,1600,-54,C41,White
90,1579,1534,45,A00,Black
91,1523,1535,-12,C55,White
119,1534,1530,4,B29,White
83,1539,1582,-43,B00,Black
112,1538,1529,9,A45,Black
134,1529,1531,-2,C41,Draw
55,1559,1539,20,D00,White
74,1549,1549,0,C41,Black
122,1529,1550,-21,B40,Draw
120,1553,1539,14,B21,Black
60,1549,1527,22,B20,Black
45,1553,1538,15,D02,White
150,1540,1536,4,D00,Black
61,1618,1545,73,B20,White
95,1533,1573,-40,B02,White
94,1538,1534,4,B25,Black
76,2030,1841,189,B32,Black
26,2030,1225,805,B00,Black
42,1855,2030,-175,D02,White
86,2030,2202,-172,B01,Black
99,2030,1841,189,C41,White
26,2030,1841,189,B01,Black
52,2030,1641,389,C67,Black
59,2030,2168,-138,C91,Black
52,2030,1491,539,C80,Black
34,2030,1767,263,B12,Black
39,1486,1092,394,D06,White
93,1417,1500,-83,C45,White
29,1493,1342,151,D31,White
66,1349,1486,-137,C44,Black
84,1363,1501,-138,C57,White
67,1491,1461,30,C00,White
62,1420,1473,-53,C46,Black
81,1490,1317,173,C50,Black
63,1488,1067,421,A10,White
96,1339,1481,-142,A00,Black
8,1332,1498,-166,B20,White
99,1500,1510,-10,C42,White
44,1517,1661,-144,B20,Black
47,1524,1654,-130,B50,Black
15,1551,1535,16,C68,White
88,1548,1540,8,C50,Black
63,2131,1431,700,D00,White
54,1426,1447,-21,C44,White
50,1485,1403,82,B52,Black
44,1401,1382,19,B20,Black
37,1392,1608,-216,A22,Black
21,1603,1402,201,C50,White
149,1402,1341,61,C70,White
94,1116,1402,-286,A30,Black
61,1116,1402,-286,A03,White
21,1116,1402,-286,B75,White
50,1116,1402,-286,B57,Black
30,1402,1116,286,A41,Black
55,1402,1569,-167,A10,White
57,1737,1408,329,A38,White
48,1431,1426,5,A10,Black
21,1455,1448,7,A10,Black
35,1859,1460,399,B21,White
43,1501,1484,17,A45,White
111,1457,1449,8,A15,White
49,1419,1544,-125,A20,White
40,1419,1865,-446,A20,Black
57,1433,1653,-220,A30,Black
14,1781,1441,340,A09,White
5,1473,1532,-59,C20,White
19,1453,1561,-108,A00,White
36,1509,1400,109,A40,Draw
57,1340,1400,-60,A40,White
134,1400,1340,60,A01,Black
33,1500,1482,18,A40,White
29,1412,1705,-293,A02,White
102,1561,1500,61,A40,Black
40,1468,1648,-180,C00,Black
75,1631,1711,-80,C45,White
9,1630,1130,500,B02,White
76,1197,1628,-431,C00,Black
76,1243,1625,-382,E77,Black
86,1250,1622,-372,B40,Black
73,1500,1633,-133,A15,White
17,1624,1526,98,B33,White
20,1537,1613,-76,C02,Black
58,1602,1549,53,B33,White
59,1595,1411,184,C02,White
54,1117,1593,-476,E60,Black
112,1290,1589,-299,C20,Black
31,1585,1294,291,C40,White
57,1348,1606,-258,C20,White
77,1599,1424,175,C44,White
38,1433,1599,-166,C50,Black
65,1599,1315,284,B90,White
30,1315,1599,-284,C46,Black
88,1468,1590,-122,D91,Black
97,1584,1359,225,B02,White
62,1509,1587,-78,B07,Draw
21,1311,1611,-300,C58,White
47,1611,1299,312,B90,White
35,1299,1611,-312,C55,Black
80,1727,1606,121,C68,Draw
45,1586,1742,-156,C45,White
42,1288,1582,-294,A49,Black
55,1559,1797,-238,C45,White
56,1754,1537,217,C68,Black
103,1515,1719,-204,C45,White
34,1507,1318,189,B01,White
32,1515,1710,-195,C45,Black
85,1680,1516,164,C58,White
100,1525,1674,-149,C45,Black
34,1500,1497,3,C55,Black
20,1577,1692,-115,C70,Draw
61,1704,1380,324,B22,White
47,1704,1380,324,C47,White
61,1702,1266,436,B22,White
59,1702,1380,322,C47,White
26,1702,1380,322,C47,Black
44,1702,1380,322,C47,Black
59,1702,1380,322,B22,White
39,1702,1380,322,B22,White
47,1702,1380,322,B22,White
53,1702,1380,322,B22,White
50,1702,1380,322,B22,Black
74,871,1701,-830,B20,Black
49,1698,1384,314,C02,White
78,1709,1735,-26,B00,Black
45,1709,1384,325,B00,White
55,1709,1384,325,B00,Black
38,1384,1709,-325,B33,Black
24,1709,1384,325,C10,White
34,1384,1709,-325,B33,Black
72,1721,1757,-36,B22,Black
64,1524,1741,-217,A00,White
57,1766,1753,13,B24,White
51,1518,1774,-256,B20,White
86,1905,1896,9,B50,Black
37,1871,1940,-69,B22,White
122,1977,2012,-35,E32,Black
10,1971,1244,727,D15,White
97,1213,1813,-600,A40,White
117,1184,1506,-322,D02,White
32,1186,1745,-559,A49,Black
21,1569,1189,380,C55,White
70,1199,1329,-130,D31,Black
12,1288,1674,-386,B20,White
38,1674,1748,-74,A04,Black
45,2186,2169,17,A48,White
111,2178,2073,105,D20,White
205,2382,2173,209,D02,Draw
61,2165,2066,99,A11,White
207,2165,2158,7,B06,Draw
62,2169,2153,16,C11,Black
5,2141,2180,-39,A40,White
85,2181,2140,41,A38,Draw
106,2150,2171,-21,A40,Black
102,2183,2138,45,A38,Black
70,1499,1449,50,D00,Black
66,1909,1639,270,A46,Black
61,1853,1923,-70,A00,White
69,2121,1929,192,B43,White
74,1935,2124,-189,E11,Black
94,1916,1924,-8,B40,Black
75,1916,1791,125,A41,White
92,1931,1749,182,A84,Black
76,1643,1927,-284,A00,Black
58,1801,1943,-142,B42,White
119,1942,1466,476,D44,White
70,1957,1820,137,E15,Black
121,1933,1970,-37,A49,White
75,2016,1980,36,A15,White
109,1969,1971,-2,D11,White
87,2168,1975,193,B09,White
77,1968,1817,151,A00,White
87,1961,1805,156,D78,White
91,1746,1979,-233,B40,White
50,1878,1971,-93,B41,Black
29,2086,1979,107,B24,White
117,1992,1941,51,E60,Black
47,1981,1977,4,D30,White
150,1880,1972,-92,A45,Black
10,1971,1244,727,D15,White
108,1452,1970,-518,B21,Black
42,1976,2152,-176,A49,Black
87,1970,1785,185,C01,White
69,2107,1978,129,B20,White
94,1981,2303,-322,A49,Black
56,1941,1971,-30,B40,Black
47,1953,2149,-196,E10,White
113,2287,1956,331,B21,White
91,1890,1887,3,B50,White
70,1516,1887,-371,B00,Black
55,1886,1223,663,C41,White
101,2312,1888,424,A03,White
76,1807,1879,-72,B10,Black
41,1872,1733,139,B00,White
50,1878,2062,-184,B01,Black
84,1910,1864,46,B12,Black
109,1855,1791,64,C53,White
69,1838,1986,-148,C55,White
44,1602,1828,-226,B13,Black
70,1673,1828,-155,B20,Black
45,1828,1500,328,B20,White
27,1500,1828,-328,C66,White
46,1848,1559,289,C41,Black
53,1815,1878,-63,B30,White
27,2193,1892,301,B12,White
99,1777,1908,-131,B18,White
85,1902,1706,196,B30,White
67,1899,1512,387,C55,White
96,1805,1890,-85,E20,Black
82,1903,1896,7,B50,Black
48,1677,1897,-220,B32,Black
54,1900,2246,-346,B30,Black
112,1460,1427,33,A45,Black
33,1426,987,439,B02,White
59,1421,1186,235,C42,White
119,1417,1432,-15,C54,White
123,1428,1150,278,B01,White
46,1415,1418,-3,E15,Black
45,1405,1486,-81,E20,White
41,1383,1464,-81,D55,White
55,1317,1383,-66,C45,White
63,1375,1269,106,C40,White
89,1363,1418,-55,D21,White
71,1392,1373,19,C55,White
75,2234,2361,-127,C88,White
43,2232,1652,580,B33,White
54,1826,2228,-402,D02,Black
94,2052,2217,-165,C53,Black
40,2211,1871,340,C65,White
93,1814,2207,-393,D02,Black
110,2025,2194,-169,B50,Black
77,2193,1511,682,B56,White
74,1516,2192,-676,B50,Black
43,2189,1773,416,B32,White
118,1969,2178,-209,C34,Black
102,2023,2163,-140,A22,Black
62,2147,2031,116,B34,White
66,1657,2143,-486,C46,Black
22,2141,1578,563,B12,White
81,2140,1521,619,C62,White
62,1834,2132,-298,C77,Black
46,1529,2130,-601,D37,Black
105,2048,2150,-102,B45,White
48,1792,2146,-354,E20,Black
60,2167,1978,189,A24,Black
50,2161,1923,238,A16,White
54,1656,2160,-504,B44,Black
96,1541,2159,-618,B13,Black
63,2152,1950,202,A21,White
21,2159,1749,410,C69,White
69,2376,2166,210,A57,White
71,2151,2167,-16,A28,White
56,2084,2140,-56,B21,Black
38,2032,2129,-97,A58,Black
51,2126,1794,332,B53,White
57,2120,1887,233,C00,White
26,1927,2112,-185,B40,Black
179,1814,2122,-308,B20,Draw
61,2102,2255,-153,A30,White
67,2101,1587,514,B53,White
22,1491,2100,-609,A31,Black
15,2187,2111,76,B10,White
77,2115,2021,94,B40,Draw
216,2393,2438,-45,D35,Draw
51,2438,2146,292,B00,White
1,2438,1666,772,B00,White
79,2438,1658,780,B41,Draw
60,2438,1692,746,B13,Draw
1,2438,1885,553,B00,White
23,2438,946,1492,B00,White
44,2351,2414,-63,E54,Black
110,2230,2396,-166,D41,Black
147,1958,1978,-20,A03,Draw
72,1834,1963,-129,C00,Black
65,1948,1809,139,E20,White
127,1962,1973,-11,C15,White
39,1822,2012,-190,C16,White
117,1993,1887,106,E20,White
56,2018,2063,-45,D52,Black
52,1641,2011,-370,C01,Black
67,2192,2030,162,D02,White
128,2067,2040,27,A70,Black
142,1782,2054,-272,E20,Black
133,2034,1835,199,D10,White
43,1959,1953,6,D37,White
147,1922,1798,124,D52,White
48,1911,1844,67,C01,Black
50,1787,1757,30,C00,Black
67,1710,1499,211,D43,White
