rated,turns,time_increment,white_rating,black_rating,rank_diff,opening_code,opening_moves,victory_status,winner
TRUE,42,5+8,1799,1811,-12,B12,7,Mate,Black
TRUE,37,5+8,1830,1830,0,C20,3,Resign,White
TRUE,22,10+35,1558,1500,58,B00,2,Resign,White
TRUE,53,4+6,1190,949,241,A02,2,Mate,White
TRUE,62,4+6,966,1185,-219,A10,3,Mate,Black
TRUE,78,5+8,915,910,5,B00,2,Out of Time,Black
TRUE,78,10+0,932,1389,-457,C50,6,Mate,Black
FALSE,35,15+30,1041,932,109,B02,2,Mate,White
TRUE,58,14+8,1015,1007,8,C20,2,Mate,Black
TRUE,40,4+7,1223,1333,-110,A40,2,Resign,Black
TRUE,27,4+7,1324,1321,3,A43,3,Mate,White
TRUE,75,20+8,1531,1190,341,B00,2,Mate,White
TRUE,24,20+8,1264,1477,-213,B02,4,Mate,Black
TRUE,7,20+8,1350,1500,-150,C20,3,Mate,White
TRUE,56,5+5,1500,1670,-170,C20,3,Mate,Black
TRUE,12,19+0,946,1545,-599,A02,2,Resign,Black
TRUE,9,19+0,1500,987,513,B00,2,Mate,White
TRUE,63,10+0,1899,1263,636,B00,2,Mate,White
TRUE,52,10+0,1272,1807,-535,A00,2,Mate,Black
TRUE,58,10+0,1628,1532,96,C20,3,Resign,Black
TRUE,74,11+0,1662,1584,78,B27,4,Out of Time,Black
FALSE,109,5+8,1802,1662,140,D02,3,Resign,White
TRUE,85,6+12,1635,1625,10,B18,8,Out of Time,White
TRUE,23,6+12,1705,1599,106,C34,6,Resign,Black
TRUE,65,8+0,1683,1627,56,C23,3,Resign,White
TRUE,64,8+0,1672,1663,9,C23,3,Resign,White
TRUE,37,7+2,1667,1708,-41,C40,6,Mate,White
TRUE,45,7+2,1661,1677,-16,C46,7,Resign,White
TRUE,37,12+0,1614,1608,6,A25,4,Resign,Black
TRUE,77,10+0,1631,1531,100,A02,1,Resign,Black
TRUE,129,5+8,1545,1616,-71,C02,5,Mate,White
TRUE,119,7+7,1526,1536,-10,C00,3,Resign,White
TRUE,79,5+8,1342,1580,-238,C45,7,Mate,White
TRUE,62,7+8,1667,1394,273,D00,3,Resign,White
FALSE,32,8+8,1500,1394,106,D00,2,Resign,White
TRUE,114,7+2,1500,1675,-175,C46,7,Resign,Black
TRUE,44,10+0,1923,1974,-51,B50,5,Resign,Black
TRUE,75,10+0,1747,1962,-215,B30,4,Mate,White
TRUE,57,10+0,1774,2003,-229,B25,4,Resign,White
TRUE,65,10+0,2024,2031,-7,B20,3,Resign,White
TRUE,106,10+0,1771,2019,-248,A00,1,Resign,Black
TRUE,76,10+0,2052,2028,24,B50,5,Resign,Black
TRUE,151,10+0,1605,2114,-509,B20,3,Out of Time,White
TRUE,57,8+0,2103,1822,281,C00,4,Resign,White
TRUE,75,8+0,2074,2013,61,C62,6,Resign,White
TRUE,57,8+0,1982,2042,-60,B30,4,Resign,Black
TRUE,33,8+0,2050,1981,69,C89,16,Draw,Draw
TRUE,152,8+0,1978,2061,-83,B30,4,Out of Time,Draw
TRUE,33,8+0,2074,2121,-47,B25,4,Resign,White
TRUE,96,8+0,2209,2044,165,B22,3,Resign,Black
TRUE,114,8+0,1689,2201,-512,B20,3,Resign,Black
TRUE,67,8+0,2198,1519,679,C44,5,Resign,White
TRUE,126,8+0,1524,2195,-671,B22,3,Out of Time,Black
FALSE,27,10+0,2195,2137,58,B50,5,Resign,White
TRUE,94,8+0,1357,2193,-836,A85,5,Mate,Black
TRUE,55,8+0,2192,1357,835,C41,4,Resign,White
FALSE,116,13+2,1609,2192,-583,B20,3,Resign,Black
FALSE,13,13+2,2192,1609,583,C44,6,Resign,White
TRUE,71,5+10,2130,2054,76,C43,7,Resign,White
TRUE,57,10+0,2113,1692,421,A06,3,Resign,White
TRUE,1,10+0,1484,2113,-629,B00,1,Resign,White
TRUE,61,8+0,2099,1627,472,C44,6,Mate,White
TRUE,22,8+0,1629,2082,-453,B34,9,Resign,Black
TRUE,50,10+0,1757,1896,-139,B00,4,Resign,White
TRUE,24,10+0,2007,1500,507,B24,5,Draw,Draw
TRUE,33,5+8,1467,1305,162,B10,2,Resign,White
TRUE,58,11+11,1333,1289,44,B10,2,Resign,Black
TRUE,49,11+11,1271,1346,-75,D06,4,Mate,White
TRUE,39,10+8,1572,1276,296,D10,4,Resign,White
TRUE,34,10+8,1281,1568,-287,D06,4,Mate,Black
TRUE,44,15+0,1282,1213,69,D20,4,Resign,Black
TRUE,30,5+8,1298,1285,13,D35,7,Resign,Black
TRUE,50,5+8,1301,1664,-363,A40,4,Mate,Black
TRUE,88,8+1,1642,1273,369,D00,3,Out of Time,Black
TRUE,76,10+0,1529,1247,282,B10,2,Resign,Black
TRUE,71,10+0,1515,1253,262,B10,2,Resign,White
TRUE,60,5+8,1270,1247,23,D35,6,Resign,Black
TRUE,49,5+8,1233,1289,-56,B15,5,Resign,White
TRUE,103,5+6,1542,1295,247,B10,2,Resign,White
FALSE,69,10+8,1295,1733,-438,A40,2,Resign,Black
TRUE,45,10+3,1305,1479,-174,D20,4,Resign,Black
TRUE,77,5+8,1282,1394,-112,D30,4,Mate,White
TRUE,101,5+8,1342,1298,44,B00,3,Resign,White
TRUE,58,15+0,1281,1286,-5,A80,2,Resign,White
TRUE,79,15+15,1655,1286,369,B10,2,Resign,White
FALSE,18,16+8,1500,1247,253,B00,3,Out of Time,Black
TRUE,73,10+10,1368,1500,-132,C20,4,Mate,White
FALSE,3,15+5,1500,1500,0,B23,3,Resign,White
TRUE,9,10+0,1581,1631,-50,C42,5,Resign,White
FALSE,53,15+10,1504,1631,-127,D44,8,Resign,Black
FALSE,90,20+20,1631,1606,25,C22,7,Resign,Black
FALSE,41,15+0,1500,1631,-131,A00,5,Resign,White
FALSE,61,20+0,1711,1631,80,C42,9,Resign,White
FALSE,45,15+0,1594,1631,-37,C48,8,Mate,White
FALSE,63,15+0,1631,1546,85,C21,3,Mate,White
TRUE,69,10+0,1617,1674,-57,B13,5,Resign,White
TRUE,103,10+0,1950,1620,330,C42,9,Resign,White
TRUE,68,10+0,1608,1591,17,B21,3,Draw,Draw
TRUE,47,10+0,1600,1432,168,C00,4,Mate,White
TRUE,60,10+0,1626,1599,27,C43,6,Draw,Draw
TRUE,50,10+0,1699,1581,118,C41,5,Mate,Black
TRUE,51,10+0,1562,1714,-152,C41,5,Resign,White
TRUE,16,10+0,1302,1585,-283,A10,2,Resign,White
TRUE,38,10+0,1593,1737,-144,C22,8,Resign,Black
TRUE,23,10+0,1730,1603,127,C55,6,Resign,White
TRUE,48,10+0,1611,1775,-164,B21,3,Mate,Black
TRUE,40,10+0,1635,1595,40,C24,4,Resign,Black
TRUE,70,10+0,1604,1757,-153,C22,8,Resign,Black
TRUE,72,10+0,1589,1588,1,C40,3,Resign,Black
FALSE,66,10+0,1588,1500,88,B00,5,Resign,Black
FALSE,76,10+0,1500,1588,-88,C20,3,Resign,Black
FALSE,28,15+8,1588,1203,385,B01,4,Resign,White
FALSE,111,10+0,1588,1500,88,B07,4,Resign,White
FALSE,49,8+0,1296,1588,-292,C26,4,Resign,Black
TRUE,70,30+0,1697,1566,131,C24,4,Resign,Black
FALSE,38,5+5,1662,1586,76,D06,4,Out of Time,Black
FALSE,43,5+5,1586,1662,-76,B00,4,Resign,White
TRUE,3,6+8,1362,1265,97,B01,2,Out of Time,White
TRUE,3,6+8,1362,1265,97,B01,2,Out of Time,White
FALSE,50,19+30,1265,1500,-235,D01,4,Mate,Black
FALSE,30,19+30,1500,1265,235,C47,7,Mate,Black
FALSE,50,19+30,1265,1500,-235,A00,1,Mate,Black
TRUE,10,8+0,1099,1574,-475,B01,2,Out of Time,Black
TRUE,21,8+4,1459,1143,316,C42,6,Mate,White
TRUE,20,8+4,1175,1455,-280,A00,1,Mate,Black
TRUE,43,8+8,1466,1500,-34,A40,2,Mate,White
TRUE,29,5+8,1773,1366,407,C21,3,Resign,White
TRUE,34,12+0,1385,1246,139,A40,2,Mate,Black
TRUE,40,12+20,1300,1374,-74,C20,3,Mate,Black
TRUE,63,15+0,1320,1391,-71,A00,1,Out of Time,White
TRUE,41,15+5,1293,1411,-118,C41,4,Resign,White
TRUE,19,10+8,1230,1402,-172,C46,5,Resign,Black
TRUE,65,45+0,1611,1410,201,C41,4,Resign,White
TRUE,93,10+20,1321,1430,-109,C60,5,Resign,White
TRUE,78,9+9,1292,1419,-127,A00,1,Resign,Black
TRUE,38,25+0,1205,1412,-207,D03,6,Mate,Black
TRUE,32,15+2,1306,1400,-94,C57,8,Mate,Black
TRUE,56,10+6,1257,1389,-132,C20,3,Mate,Black
TRUE,34,15+0,1188,1381,-193,D02,4,Mate,Black
TRUE,101,29+30,1399,1399,0,D06,4,Resign,White
TRUE,74,10+15,1279,1386,-107,C20,3,Out of Time,Black
TRUE,62,8+8,1485,1362,123,C44,5,Resign,Black
TRUE,60,10+0,1387,1246,141,D05,7,Resign,Black
TRUE,19,15+9,1373,1286,87,D02,4,Resign,White
TRUE,24,15+5,1348,1353,-5,A00,1,Mate,Black
TRUE,66,5+8,1374,1377,-3,A40,2,Mate,Black
TRUE,53,5+8,1347,1455,-108,A41,2,Mate,White
TRUE,29,8+8,1324,1311,13,D02,5,Mate,White
TRUE,93,5+5,1461,1500,-39,C30,4,Mate,White
TRUE,20,8+10,981,1318,-337,C57,11,Mate,Black
TRUE,35,8+8,1224,1298,-74,A03,2,Resign,Black
TRUE,41,10+1,1426,1317,109,D00,2,Mate,White
TRUE,69,20+0,1479,1334,145,C50,8,Resign,White
TRUE,61,12+8,1309,1253,56,D05,6,Mate,White
TRUE,30,1+30,1333,1423,-90,D00,3,Resign,Black
TRUE,35,10+0,1331,1371,-40,C44,4,Resign,White
TRUE,41,3+10,1464,1403,61,C20,3,Out of Time,White
TRUE,60,10+0,1564,1430,134,C50,9,Resign,White
TRUE,30,120+1,886,1426,-540,C25,4,Resign,Black
TRUE,62,8+0,1486,1391,95,A46,5,Out of Time,Black
TRUE,67,15+5,1543,1539,4,C25,5,Mate,White
TRUE,44,2+15,1490,1472,18,D02,4,Out of Time,Black
TRUE,41,15+5,1590,1539,51,C24,4,Resign,White
TRUE,50,5+5,1438,1497,-59,B06,2,Mate,Black
TRUE,74,5+5,1457,1164,293,C34,6,Mate,Black
TRUE,94,5+8,1468,1484,-16,C57,8,Resign,Black
TRUE,66,10+0,1499,1478,21,B30,4,Resign,White
TRUE,34,5+5,1407,1468,-61,B32,7,Resign,Black
TRUE,9,5+5,1392,1483,-91,A42,5,Resign,White
FALSE,40,180+5,1366,1483,-117,A42,5,Resign,White
FALSE,55,180+5,1366,1483,-117,B21,3,Resign,White
TRUE,23,10+2,1474,1365,109,C00,3,Resign,White
TRUE,88,15+10,1485,1512,-27,A03,2,Resign,Black
FALSE,43,10+0,1184,1485,-301,A00,1,Out of Time,White
TRUE,29,15+10,1495,1565,-70,B54,6,Resign,Black
FALSE,29,10+10,1495,1257,238,C30,4,Resign,White
FALSE,52,12+5,1366,1495,-129,B23,3,Mate,Black
TRUE,57,5+5,1476,1740,-264,B53,7,Resign,White
TRUE,57,8+0,1399,1491,-92,A35,4,Resign,White
TRUE,24,7+8,1464,1479,-15,B21,3,Resign,Black
FALSE,4,5+8,1500,1479,21,A00,1,Resign,White
FALSE,66,10+0,1479,1810,-331,B32,6,Resign,Black
FALSE,66,10+0,1479,1810,-331,B20,3,Resign,Black
TRUE,99,11+10,1462,1605,-143,C31,5,Resign,White
TRUE,35,5+15,1450,1432,18,C00,3,Mate,White
TRUE,54,8+0,1437,1632,-195,C37,6,Resign,Black
TRUE,49,12+7,1444,1642,-198,B20,3,Resign,Black
TRUE,37,10+0,1795,1700,95,C42,9,Mate,White
TRUE,81,10+0,1776,1829,-53,C62,6,Resign,White
TRUE,63,10+2,1813,1792,21,B50,5,Resign,White
TRUE,52,4+8,1992,1801,191,B90,11,Resign,White
TRUE,52,5+8,1858,1779,79,B21,3,Resign,Black
TRUE,64,25+25,1784,2085,-301,E73,12,Resign,Black
TRUE,46,10+0,1797,1931,-134,D11,5,Resign,Black
TRUE,43,9+11,2074,1804,270,B21,3,Resign,White
TRUE,16,8+0,1887,1777,110,A00,1,Mate,Black
TRUE,69,8+0,1747,1902,-155,B12,3,Resign,White
TRUE,79,6+10,1424,1500,-76,B00,3,Resign,White
TRUE,47,20+10,1568,1561,7,C40,4,Mate,White
TRUE,40,20+10,1576,1687,-111,C55,6,Out of Time,Black
TRUE,58,20+10,1582,1773,-191,B00,2,Mate,Black
TRUE,106,20+10,1581,1667,-86,C55,6,Out of Time,Black
TRUE,74,20+10,1590,1697,-107,C50,7,Mate,Black
TRUE,49,20+10,1578,1569,9,C57,10,Resign,White
TRUE,40,20+10,1583,1820,-237,C55,6,Resign,Black
TRUE,44,20+10,1601,1423,178,C42,5,Resign,Black
TRUE,39,20+10,1599,1484,115,C40,4,Resign,White
TRUE,113,20+10,1597,1134,463,C50,8,Resign,White
TRUE,67,20+10,1591,1392,199,C55,7,Resign,White
TRUE,74,20+10,1613,1257,356,C50,9,Mate,Black
TRUE,62,20+10,1628,1276,352,C50,7,Mate,Black
TRUE,31,20+10,1622,1430,192,B00,5,Mate,White
TRUE,87,20+10,1616,1459,157,B30,5,Mate,White
TRUE,109,20+10,1606,1537,69,A45,5,Mate,White
TRUE,136,20+10,1623,1473,150,C50,6,Mate,Black
TRUE,55,20+10,1612,1582,30,B12,3,Out of Time,White
TRUE,131,20+10,1613,1406,207,C55,6,Draw,Draw
TRUE,65,20+10,1602,1572,30,C41,5,Out of Time,White
TRUE,97,20+10,1593,1509,84,B01,2,Resign,White
TRUE,10,20+10,1583,1554,29,C42,5,Resign,White
TRUE,55,20+10,1573,1496,77,C50,9,Mate,White
TRUE,49,20+10,1585,1591,-6,B07,4,Resign,Black
TRUE,65,20+10,1582,1260,322,C50,8,Mate,White
TRUE,29,20+10,1578,1277,301,B00,2,Mate,White
TRUE,56,20+10,1580,2002,-422,B12,5,Mate,Black
TRUE,65,20+10,1573,1500,73,B90,11,Resign,White
TRUE,124,20+10,1564,1461,103,C55,6,Resign,White
TRUE,100,20+10,1557,1500,57,C46,7,Resign,White
TRUE,70,20+10,1566,1643,-77,C50,6,Resign,Black
TRUE,55,20+5,1595,1483,112,B02,2,Resign,Black
TRUE,33,20+5,1591,1338,253,C42,5,Resign,White
TRUE,110,20+5,1606,1498,108,B08,8,Mate,Black
TRUE,55,20+5,1602,1343,259,C50,6,Resign,White
TRUE,44,20+5,1600,1175,425,C02,7,Resign,White
TRUE,72,20+5,1616,1467,149,C00,4,Mate,Black
TRUE,67,20+5,1605,1575,30,C50,9,Resign,White
TRUE,47,20+5,1598,1451,147,B29,5,Resign,White
TRUE,21,20+5,1592,1401,191,B40,6,Resign,White
TRUE,19,20+5,1587,1347,240,C41,5,Mate,White
TRUE,63,20+5,1577,1500,77,B30,5,Resign,White
TRUE,37,20+5,1565,1548,17,C55,6,Mate,White
TRUE,30,20+5,1561,1275,286,C50,6,Resign,White
TRUE,82,10+0,1461,1253,208,D06,3,Resign,Black
TRUE,26,10+8,1377,1500,-123,C00,3,Resign,White
FALSE,49,20+0,1327,1364,-37,C46,5,Mate,White
FALSE,36,5+8,1070,1802,-732,B00,2,Mate,Black
TRUE,68,7+7,1097,1171,-74,C00,3,Mate,Black
TRUE,7,8+0,1271,1130,141,C20,3,Mate,White
TRUE,10,12+2,1130,1455,-325,B20,3,Out of Time,Black
TRUE,15,1+12,1568,1307,261,C20,4,Out of Time,White
TRUE,10,11+0,1240,1602,-362,B20,2,Out of Time,Black
TRUE,16,180+180,1240,1422,-182,C20,3,Out of Time,Black
TRUE,18,180+180,1240,1587,-347,C20,3,Out of Time,Black
TRUE,26,180+180,1295,1322,-27,C23,4,Resign,Black
TRUE,17,5+8,1380,1189,191,C21,5,Resign,Black
FALSE,112,15+5,1271,1624,-353,C23,3,Out of Time,Black
FALSE,84,5+5,1500,1749,-249,C43,7,Mate,Black
TRUE,44,12+0,1500,1404,96,B01,2,Resign,Black
FALSE,84,8+0,1838,1774,64,B54,6,Mate,Black
FALSE,19,8+180,1172,1774,-602,D30,9,Resign,White
FALSE,55,180+180,1241,1744,-503,C40,4,Resign,Black
TRUE,73,10+0,1667,1644,23,B21,3,Resign,White
TRUE,39,10+0,1904,1648,256,A46,4,Resign,White
TRUE,48,10+0,1661,1619,42,B32,7,Resign,Black
TRUE,41,10+0,1677,1672,5,D06,4,Resign,White
TRUE,79,10+0,1661,1632,29,B07,3,Resign,White
TRUE,32,10+0,1683,1651,32,B32,7,Resign,Black
TRUE,28,10+0,1652,2159,-507,C49,8,Resign,Black
TRUE,52,10+0,1364,1649,-285,A15,2,Resign,Black
TRUE,48,10+0,1653,1889,-236,B01,6,Resign,Black
TRUE,65,10+0,1674,1657,17,B20,2,Resign,White
TRUE,84,10+0,1664,1810,-146,B01,4,Resign,Black
TRUE,51,20+5,1673,1722,-49,B80,10,Resign,Black
TRUE,18,1+30,1625,1500,125,C00,3,Resign,White
FALSE,3,35+15,1240,1161,79,C40,3,Resign,White
TRUE,25,10+10,1323,1441,-118,A40,3,Resign,Black
TRUE,78,8+0,1500,1496,4,C40,4,Mate,Black
FALSE,20,8+4,1349,1500,-151,C40,4,Resign,Black
TRUE,61,5+8,1066,1174,-108,C68,7,Mate,White
TRUE,21,10+0,1262,1236,26,C46,7,Mate,White
TRUE,47,10+5,1460,1279,181,C26,6,Mate,White
TRUE,80,10+3,1390,1346,44,B93,11,Mate,Black
TRUE,88,10+0,1571,1784,-213,D30,4,Resign,Black
TRUE,59,10+0,1806,1577,229,B08,9,Resign,White
TRUE,35,10+0,1584,1737,-153,D32,10,Resign,Black
TRUE,43,10+0,1597,1583,14,A40,2,Resign,Black
TRUE,37,10+0,2081,1599,482,A00,2,Resign,White
TRUE,101,10+0,1592,1390,202,A40,2,Out of Time,White
TRUE,63,10+0,1828,1598,230,B07,4,Resign,White
TRUE,122,10+0,1648,1596,52,B08,8,Out of Time,Draw
TRUE,78,10+0,1613,1520,93,D11,7,Resign,Black
TRUE,56,10+0,1495,1603,-108,B08,9,Resign,Black
TRUE,73,10+0,1599,1274,325,A41,3,Mate,White
TRUE,111,10+0,1875,1589,286,B07,2,Draw,Draw
TRUE,45,10+0,1636,1601,35,B07,2,Resign,White
TRUE,72,10+0,1657,1584,73,A00,1,Out of Time,Black
TRUE,17,10+0,1576,1373,203,D20,5,Mate,White
TRUE,69,10+0,1593,1549,44,A43,3,Resign,Black
TRUE,82,10+0,1606,1644,-38,D00,3,Resign,Black
TRUE,16,10+0,1678,1586,92,B04,8,Resign,Black
TRUE,93,10+0,1790,1594,196,B02,5,Resign,White
TRUE,54,10+0,1597,2007,-410,D00,4,Resign,Black
TRUE,55,10+0,1581,1566,15,D00,3,Resign,White
TRUE,57,10+0,1495,1500,-5,B01,4,Mate,White
FALSE,77,15+8,1040,1215,-175,C00,2,Resign,White
FALSE,62,30+5,1215,1500,-285,A00,1,Resign,Black
TRUE,56,20+0,1289,1442,-153,C20,3,Mate,Black
TRUE,39,20+0,1434,1500,-66,C50,5,Mate,White
FALSE,15,15+0,1500,1266,234,C57,11,Resign,White
FALSE,53,5+60,1525,1888,-363,C42,5,Resign,White
TRUE,85,20+10,1861,1797,64,A00,1,Mate,White
TRUE,31,17+17,1824,1805,19,C14,13,Resign,White
TRUE,55,15+0,1786,1748,38,C10,5,Mate,White
TRUE,81,20+0,1710,1972,-262,A00,1,Mate,White
TRUE,67,15+5,1650,1695,-45,C28,7,Resign,White
TRUE,37,15+5,1565,1709,-144,C26,5,Mate,White
TRUE,46,10+0,1637,1462,175,D02,5,Out of Time,Black
TRUE,56,10+5,1578,1325,253,C43,6,Mate,Black
TRUE,68,15+5,1326,1480,-154,E00,1,Resign,Black
FALSE,52,10+0,1500,1326,174,B00,2,Resign,White
TRUE,16,8+5,1363,1740,-377,A15,2,Mate,Black
TRUE,75,5+8,1500,1615,-115,B32,6,Mate,White
FALSE,48,10+0,1270,1372,-102,A40,2,Mate,Black
FALSE,68,10+0,1328,1372,-44,C01,4,Mate,Black
FALSE,130,18+0,1372,1293,79,A13,2,Resign,Black
FALSE,94,8+0,1336,1372,-36,A00,1,Resign,Black
FALSE,46,6+3,826,1372,-546,B30,5,Resign,Black
FALSE,34,5+8,1500,1372,128,A00,1,Mate,Black
FALSE,46,5+8,1372,1500,-128,A11,2,Resign,Black
FALSE,67,5+8,1500,1372,128,B22,3,Mate,White
FALSE,59,10+1,1500,1372,128,E70,7,Resign,White
FALSE,56,10+1,1372,1500,-128,C00,3,Mate,Black
FALSE,106,10+0,1372,1500,-128,A15,2,Resign,Black
FALSE,103,10+0,1500,1372,128,B34,9,Resign,White
FALSE,75,3+8,1372,2093,-721,A11,2,Resign,White
FALSE,75,15+0,1500,1372,128,A04,2,Resign,White
FALSE,34,10+0,1372,1500,-128,C00,3,Resign,Black
FALSE,54,10+0,1372,1500,-128,A13,2,Resign,Black
FALSE,93,5+8,1372,1500,-128,A21,4,Draw,Draw
FALSE,109,10+0,1500,1372,128,D32,10,Resign,White
TRUE,57,5+8,1710,1376,334,B21,3,Mate,White
TRUE,55,14+0,1708,1851,-143,B32,7,Resign,White
TRUE,53,5+5,1245,1336,-91,B30,4,Resign,Black
TRUE,48,15+0,1599,2051,-452,C01,5,Resign,White
TRUE,52,15+0,1446,1556,-110,B20,3,Mate,Black
TRUE,92,10+2,1418,1589,-171,B20,3,Draw,Draw
TRUE,105,15+0,1512,1465,47,C46,5,Out of Time,White
TRUE,55,15+0,1470,1195,275,A00,1,Mate,White
TRUE,38,20+10,1559,1641,-82,B10,4,Resign,White
TRUE,41,10+8,1771,1500,271,B32,8,Draw,Draw
TRUE,75,11+11,1420,1483,-63,C41,4,Mate,White
TRUE,113,180+180,1421,1315,106,C20,3,Mate,White
TRUE,4,180+180,1240,1240,0,C20,3,Resign,White
TRUE,36,15+10,2078,1960,118,C11,6,Resign,White
TRUE,36,15+10,1969,2023,-54,B40,7,Resign,Black
TRUE,27,15+10,1936,1980,-44,C15,6,Resign,White
TRUE,27,10+10,1757,1866,-109,B20,3,Resign,Black
TRUE,37,15+10,1675,1500,175,A45,3,Resign,Black
TRUE,49,10+0,1887,1500,387,A40,4,Mate,White
TRUE,16,15+0,1371,1575,-204,A00,1,Mate,Black
TRUE,57,15+0,1314,1398,-84,A50,4,Mate,White
TRUE,107,15+0,1628,1408,220,A00,5,Mate,White
TRUE,121,15+0,1514,1425,89,C55,8,Resign,White
TRUE,18,15+0,1446,1505,-59,C50,6,Mate,Black
TRUE,90,15+0,1448,1418,30,D31,6,Resign,Black
TRUE,49,15+0,1377,1451,-74,D00,3,Mate,White
TRUE,61,15+0,1424,1396,28,C40,4,Mate,White
TRUE,66,15+0,1434,1737,-303,C00,4,Resign,Black
TRUE,41,15+0,1407,1500,-93,C00,3,Resign,White
TRUE,42,15+0,1446,1364,82,C65,6,Mate,Black
TRUE,21,15+0,1398,1436,-38,C21,5,Resign,Black
TRUE,33,15+0,1418,1443,-25,C46,6,Mate,White
TRUE,51,15+0,1443,1499,-56,C24,4,Mate,White
TRUE,56,15+0,1288,1470,-182,D06,4,Mate,Black
TRUE,37,15+0,1431,1295,136,C42,5,Mate,White
TRUE,35,15+0,1358,1367,-9,A40,2,Resign,White
TRUE,86,15+0,1289,1260,29,C26,5,Mate,Black
FALSE,33,15+0,1245,1260,-15,A00,1,Resign,White
FALSE,41,15+0,1260,1245,15,C40,4,Mate,White
FALSE,30,15+0,1260,1565,-305,C02,11,Resign,Black
FALSE,20,15+0,1714,1260,454,C57,10,Out of Time,Black
FALSE,114,15+0,1222,1260,-38,A10,2,Mate,Black
FALSE,36,15+0,1260,1222,38,C41,5,Mate,Black
FALSE,20,15+0,1260,1222,38,C20,3,Mate,Black
FALSE,47,15+0,1260,1392,-132,B00,2,Out of Time,White
FALSE,66,15+0,1392,1260,132,A00,1,Mate,Black
FALSE,49,15+0,1500,1260,240,C64,7,Mate,White
TRUE,34,15+0,1279,1716,-437,D01,4,Mate,Black
FALSE,63,15+8,1279,1488,-209,C20,3,Resign,White
FALSE,95,15+0,1461,1279,182,C44,4,Mate,White
TRUE,40,10+0,1336,1563,-227,C21,5,Out of Time,Black
TRUE,54,15+11,1347,1938,-591,C20,3,Mate,Black
TRUE,32,15+0,1500,1549,-49,C00,3,Out of Time,Black
FALSE,54,15+0,1500,1591,-91,C41,4,Out of Time,Black
FALSE,74,15+0,1591,1500,91,A20,2,Mate,Black
FALSE,79,15+0,1591,1500,91,A20,2,Mate,White
FALSE,107,15+0,1591,1500,91,A20,2,Out of Time,White
FALSE,35,10+0,1331,1500,-169,D00,6,Mate,White
FALSE,64,150+60,1492,1500,-8,B20,3,Mate,Black
FALSE,40,18+18,1512,1500,12,B22,3,Resign,Black
FALSE,2,18+18,1500,1500,0,B20,2,Out of Time,Black
FALSE,36,5+8,1400,1500,-100,C22,6,Resign,Black
FALSE,46,5+8,1500,1696,-196,A00,1,Mate,Black
TRUE,60,20+1,1250,1208,42,A00,1,Resign,Black
TRUE,12,6+5,1213,1599,-386,C22,6,Resign,Black
TRUE,15,10+5,1626,1217,409,C44,5,Resign,White
TRUE,17,20+0,1700,1220,480,C67,8,Resign,White
TRUE,87,16+8,1937,1221,716,C44,5,Resign,White
TRUE,29,7+8,1596,1229,367,C55,7,Resign,White
TRUE,25,10+0,1508,1237,271,B01,4,Resign,White
TRUE,27,16+0,1393,1251,142,C50,5,Resign,White
TRUE,41,5+10,1512,1261,251,C23,3,Resign,White
TRUE,33,18+10,1266,1669,-403,C20,3,Resign,Black
TRUE,59,5+8,1426,1282,144,C20,3,Out of Time,White
TRUE,23,8+0,1625,1289,336,C21,3,Mate,White
TRUE,17,15+1,1502,1302,200,C60,6,Mate,White
TRUE,46,15+0,1330,1340,-10,C16,7,Mate,Black
TRUE,26,5+8,1350,1765,-415,B07,4,Resign,Black
TRUE,76,5+10,1640,1290,350,C20,3,Mate,Black
TRUE,87,20+4,1443,1313,130,C20,3,Resign,White
TRUE,89,15+0,1847,1287,560,B01,4,Resign,White
TRUE,43,8+1,1636,1298,338,C40,4,Resign,White
FALSE,61,10+2,1500,1298,202,D02,3,Resign,Black
FALSE,33,5+5,1323,1318,5,D00,3,Mate,White
TRUE,29,5+8,1457,1327,130,C20,3,Resign,White
TRUE,50,20+0,1289,1275,14,A00,1,Resign,Black
TRUE,39,9+0,1189,1410,-221,B10,2,Mate,White
FALSE,96,20+15,1189,1366,-177,C23,3,Resign,Black
FALSE,86,150+3,1367,1208,159,A00,1,Resign,Black
FALSE,30,5+8,1367,1208,159,A00,1,Out of Time,Black
TRUE,25,12+0,1505,1229,276,B00,2,Mate,White
TRUE,15,180+8,1161,1244,-83,A04,2,Resign,White
FALSE,20,8+0,1161,1465,-304,C20,3,Resign,Black
TRUE,21,30+5,2022,1162,860,C30,3,Mate,White
TRUE,17,15+5,1465,1189,276,B00,1,Resign,White
TRUE,45,1+13,1292,1422,-130,A01,2,Mate,White
TRUE,71,15+0,2054,1977,77,B32,8,Mate,White
TRUE,81,15+0,1696,2054,-358,D11,7,Resign,White
TRUE,68,15+0,2054,1626,428,C22,6,Resign,Black
TRUE,2,0+16,2073,2257,-184,B01,2,Out of Time,Black
TRUE,4,0+16,2104,2081,23,A03,3,Out of Time,Black
TRUE,2,0+16,2159,1500,659,B01,2,Out of Time,Black
TRUE,2,0+16,1816,2230,-414,B01,2,Out of Time,Black
TRUE,37,0+16,2098,2279,-181,A06,3,Resign,White
TRUE,39,0+16,2002,2302,-300,C00,3,Draw,Draw
TRUE,23,0+16,2276,2111,165,C46,5,Mate,White
TRUE,33,0+16,1500,2352,-852,A00,1,Resign,White
