rated,turns,time_increment,white_rating,black_rating,opening_code,opening_moves,victory_status,winner
TRUE,88,5+5,1302,875,C20,3,Out of Time,Black
TRUE,11,7+5,1234,1335,D02,4,Draw,Draw
TRUE,11,7+5,1522,1500,C42,6,Mate,White
FALSE,7,15+0,1542,1535,A00,1,Draw,Draw
FALSE,122,16+20,1340,1542,C50,6,Mate,Black
TRUE,19,16+20,1334,1550,C50,6,Draw,Draw
TRUE,123,16+20,1314,1571,C50,6,Mate,White
TRUE,25,16+20,1566,1319,C50,8,Mate,White
TRUE,22,16+20,1324,1560,C50,6,Mate,Black
TRUE,79,16+20,1554,1329,A40,2,Mate,White
TRUE,105,16+0,1548,1335,C40,4,Resign,White
TRUE,22,16+0,1341,1542,C50,6,Mate,Black
TRUE,84,20+0,1258,1561,C23,3,Resign,White
TRUE,44,20+0,1347,1554,A00,1,Mate,Black
TRUE,15,5+5,1554,849,C20,3,Resign,White
TRUE,23,15+25,1552,1075,C40,4,Mate,White
TRUE,50,5+8,1196,1549,B06,2,Mate,Black
TRUE,81,5+8,1545,1199,C40,4,Resign,White
TRUE,46,5+8,1202,1542,C20,3,Resign,Black
TRUE,71,120+180,1540,1091,B01,2,Mate,White
TRUE,64,10+1,1351,1533,C20,4,Resign,Black
TRUE,68,8+0,2166,2318,B12,7,Resign,Black
TRUE,93,8+0,2308,2173,B53,7,Resign,White
TRUE,74,8+0,2180,2298,B12,7,Resign,Black
FALSE,90,15+15,2403,2014,C14,13,Out of Time,Black
TRUE,63,10+0,1968,1626,C65,6,Resign,White
TRUE,65,10+0,1637,1640,B27,6,Resign,Black
TRUE,17,10+0,1630,1649,D06,4,Out of Time,White
TRUE,37,10+0,1643,1466,B90,11,Resign,White
TRUE,55,10+0,1590,1656,C45,10,Resign,White
TRUE,73,10+0,1671,1560,B10,2,Resign,Black
TRUE,35,10+0,1658,1683,C34,6,Resign,White
TRUE,145,10+0,1670,1716,C57,9,Mate,White
TRUE,56,10+0,1145,1669,D00,5,Mate,Black
TRUE,39,10+0,1655,1733,C57,9,Resign,White
TRUE,146,10+0,1659,1979,A40,2,Out of Time,Black
TRUE,99,10+0,1650,1563,D02,4,Mate,White
TRUE,57,10+0,1579,1641,C45,10,Resign,Black
TRUE,110,10+0,1649,1761,C00,3,Mate,Black
TRUE,51,10+0,1791,1633,C45,10,Resign,Black
TRUE,94,10+0,1569,1624,A00,1,Mate,Black
TRUE,45,10+0,1613,1593,C55,6,Resign,White
TRUE,33,10+0,1523,1605,D02,3,Resign,Black
TRUE,54,10+0,1792,1588,C46,7,Resign,Black
TRUE,66,10+0,1600,1584,C54,17,Resign,Black
TRUE,93,10+0,1589,1563,B02,6,Resign,White
TRUE,79,10+0,1593,1885,B90,11,Resign,Black
TRUE,78,10+0,1587,1582,A00,1,Resign,Black
TRUE,44,10+0,1592,1628,C00,3,Resign,Black
FALSE,77,15+15,1185,1179,C00,3,Mate,White
FALSE,117,10+0,1153,1185,B50,4,Draw,Draw
TRUE,44,15+15,1196,1264,D00,3,Resign,Black
TRUE,39,15+15,1186,1098,D00,3,Resign,White
TRUE,53,10+0,1459,1191,B50,4,Out of Time,White
TRUE,73,15+15,1146,1158,B52,6,Resign,Black
TRUE,61,10+0,1332,1167,D11,7,Out of Time,White
TRUE,49,15+15,1160,946,D00,3,Mate,White
FALSE,10,5+8,1024,1160,A06,3,Resign,Black
FALSE,38,10+0,1160,1217,D20,5,Resign,Black
TRUE,24,10+0,1166,1422,D20,7,Resign,Black
TRUE,45,10+0,1473,1170,A45,2,Resign,White
FALSE,50,15+5,1191,1146,A00,1,Resign,White
FALSE,47,10+0,1146,984,A04,2,Resign,Black
TRUE,16,10+0,1081,1133,B01,2,Mate,Black
TRUE,46,10+0,1151,1118,C40,4,Resign,Black
TRUE,71,10+0,1133,1161,C41,4,Mate,White
TRUE,63,10+0,952,1159,B20,2,Mate,White
TRUE,49,10+0,1194,1175,B23,3,Resign,White
TRUE,7,10+0,1227,1192,B20,3,Resign,White
TRUE,49,10+0,1217,1210,A45,3,Mate,White
TRUE,134,10+0,1228,1262,B01,8,Mate,Black
TRUE,18,10+0,1244,1263,C42,4,Resign,Black
TRUE,99,10+0,1229,1133,C57,8,Resign,White
TRUE,131,10+0,1334,1246,B54,6,Mate,White
TRUE,60,10+0,1269,1269,B01,4,Resign,Black
TRUE,104,10+0,1393,1234,E61,4,Mate,Black
TRUE,44,10+0,1214,1594,C41,7,Resign,Black
FALSE,58,10+20,1214,2621,B56,10,Resign,Black
TRUE,41,10+0,1793,1216,C01,5,Resign,White
TRUE,154,10+0,1224,1530,B27,3,Mate,Black
TRUE,56,10+0,1226,1848,C46,6,Mate,Black
TRUE,49,10+0,2191,1174,C10,6,Resign,White
TRUE,57,10+0,1139,1221,D20,5,Mate,White
TRUE,111,10+0,1503,1146,A45,3,Resign,White
TRUE,46,10+0,1156,1111,C02,7,Mate,Black
TRUE,70,10+0,1136,1227,B01,4,Resign,Black
TRUE,75,10+0,1212,1169,C41,5,Out of Time,White
TRUE,41,10+0,1353,1192,C00,3,Resign,White
TRUE,32,10+0,1237,1237,C50,6,Mate,Black
TRUE,86,10+0,1285,1309,C40,4,Out of Time,Black
TRUE,27,10+0,1220,1252,D02,5,Mate,White
TRUE,51,10+0,1313,1285,C01,5,Resign,White
TRUE,28,10+0,1197,1197,C02,5,Resign,Black
TRUE,89,10+0,1323,1310,B01,6,Resign,White
TRUE,33,10+0,1500,1471,C62,6,Resign,Black
FALSE,50,15+0,1913,1147,A00,1,Resign,White
FALSE,24,15+0,1147,1913,C50,8,Resign,Black
FALSE,86,5+5,1670,2621,B56,10,Resign,Black
FALSE,74,5+60,1670,2621,B56,10,Resign,Black
TRUE,72,10+0,1730,1656,A00,1,Mate,Black
TRUE,92,10+0,1662,1844,C41,5,Out of Time,Black
TRUE,48,10+0,1440,1647,C20,3,Resign,Black
TRUE,73,10+0,1655,1762,B00,2,Resign,Black
TRUE,66,10+0,1636,1939,C55,6,Resign,White
TRUE,122,10+0,1366,1644,D01,5,Draw,Draw
TRUE,124,10+0,1656,1612,B32,7,Out of Time,Black
TRUE,70,10+0,1549,1648,D00,2,Resign,Black
TRUE,39,10+0,1641,1488,B54,6,Mate,White
TRUE,39,10+0,1428,1659,C68,8,Resign,White
TRUE,110,10+0,1632,1648,D00,4,Out of Time,Black
TRUE,52,10+0,1643,1457,C50,6,Resign,White
TRUE,87,10+0,1582,1656,C23,3,Out of Time,White
TRUE,50,10+0,1651,1437,C55,6,Resign,White
TRUE,63,10+0,1646,1436,C50,6,Resign,White
TRUE,121,10+0,1632,1692,B00,2,Mate,White
TRUE,36,10+0,1653,1624,D10,5,Resign,White
TRUE,82,10+0,1638,1552,C55,6,Resign,Black
TRUE,128,10+0,1610,1627,C70,8,Resign,Black
TRUE,57,10+0,1616,1586,C50,5,Mate,White
TRUE,61,10+0,1607,1542,B40,6,Resign,White
TRUE,75,10+0,1616,1618,C44,5,Out of Time,White
TRUE,64,10+0,1491,1624,C23,3,Resign,Black
TRUE,60,10+0,1573,1614,C46,7,Out of Time,Black
TRUE,93,10+0,1462,1631,C21,4,Out of Time,White
TRUE,44,10+0,1638,1413,B13,5,Draw,Draw
TRUE,92,10+0,1178,1636,C53,12,Resign,Black
TRUE,92,10+0,1649,1597,B06,4,Out of Time,Black
TRUE,95,10+0,1639,1588,C42,5,Resign,White
TRUE,56,10+0,1630,1560,B33,11,Resign,White
TRUE,32,10+0,1477,1622,C50,7,Mate,Black
TRUE,89,10+0,1601,1998,C50,6,Out of Time,White
TRUE,77,10+0,2135,1602,A02,1,Resign,White
TRUE,31,10+0,1584,1786,B34,9,Resign,White
TRUE,59,10+0,1844,1589,D10,5,Resign,White
TRUE,138,10+0,1579,1986,C55,6,Out of Time,Draw
TRUE,26,10+0,1446,1572,D10,5,Resign,Black
TRUE,92,10+0,1881,1935,B30,4,Resign,Black
TRUE,60,10+0,2011,1865,D02,3,Mate,Black
TRUE,60,10+0,1875,1921,C42,5,Resign,Black
TRUE,70,10+0,1924,1861,D02,3,Mate,Black
FALSE,75,60+40,2310,1861,A00,4,Draw,Draw
TRUE,24,10+0,1875,1809,C00,5,Resign,Black
TRUE,62,10+0,1342,1874,A00,1,Mate,Black
TRUE,39,10+0,1495,1896,D06,4,Mate,White
TRUE,52,10+0,1905,2022,B40,4,Mate,Black
TRUE,125,10+0,1804,1895,C00,4,Resign,Black
TRUE,34,10+0,1899,2207,C00,5,Resign,Black
TRUE,32,10+0,2005,1908,B10,2,Resign,White
TRUE,48,10+0,1688,1899,D37,7,Resign,Black
FALSE,61,20+10,1899,2061,B06,2,Resign,White
FALSE,106,15+10,2137,1899,A00,5,Resign,Black
FALSE,54,20+30,2449,1899,A00,1,Resign,Black
TRUE,68,10+0,1932,1886,B21,3,Out of Time,Black
TRUE,137,10+0,1908,1898,C41,8,Mate,White
TRUE,59,10+0,1897,1303,B02,4,Mate,White
TRUE,85,10+0,1524,1906,A40,1,Draw,Draw
FALSE,103,5+15,2387,1906,D30,4,Mate,White
FALSE,32,5+15,2387,1906,A40,2,Resign,White
TRUE,113,10+0,1898,1790,C26,4,Out of Time,White
TRUE,46,10+0,1907,1983,C20,3,Resign,Black
TRUE,52,10+0,1516,1905,A41,2,Mate,Black
FALSE,146,25+10,1977,1816,A30,2,Resign,Black
TRUE,104,10+0,1716,1972,B76,14,Mate,Black
TRUE,97,10+0,1963,1857,A11,2,Resign,White
TRUE,55,10+0,1953,1894,A10,2,Resign,White
TRUE,84,10+0,1753,1947,B27,4,Mate,Black
TRUE,60,10+0,1912,1936,A00,2,Out of Time,Black
TRUE,57,10+0,1925,1880,A15,2,Mate,White
TRUE,72,10+0,1629,1921,B36,8,Resign,Black
TRUE,69,10+0,1917,1621,A20,2,Resign,White
TRUE,147,10+0,1904,1902,A36,8,Mate,White
TRUE,86,10+0,1573,1901,A34,3,Resign,Black
TRUE,149,10+0,1894,1717,B23,3,Mate,White
TRUE,37,10+0,1911,1894,A02,1,Draw,Draw
TRUE,41,10+0,1286,1893,B21,6,Resign,Black
TRUE,60,10+0,1898,2125,A16,3,Resign,Black
TRUE,138,10+0,1904,2122,A20,2,Resign,Black
TRUE,111,10+0,1929,1916,B27,4,Resign,White
TRUE,107,10+0,1903,1914,A15,2,Mate,White
TRUE,28,10+0,1919,1889,B39,14,Mate,Black
TRUE,64,10+0,1403,1887,A43,2,Mate,Black
TRUE,139,10+0,1736,1893,A43,2,Draw,Draw
TRUE,82,10+0,1906,1890,A10,1,Mate,Black
TRUE,78,10+0,1434,1912,A04,2,Resign,Black
TRUE,71,10+0,1919,1682,A01,1,Draw,Draw
TRUE,23,10+0,1594,1942,B22,3,Mate,White
TRUE,45,10+0,1979,1954,B27,4,Resign,White
TRUE,117,10+0,1947,1771,A15,2,Mate,White
TRUE,111,10+0,2195,1952,A04,2,Resign,White
TRUE,149,10+0,1937,1975,A15,2,Resign,White
TRUE,94,10+0,1949,1986,A10,1,Resign,Black
TRUE,47,10+0,1948,1397,C41,5,Mate,White
TRUE,115,10+0,1690,1970,B27,4,Resign,White
TRUE,97,10+0,1969,1320,A20,2,Mate,White
FALSE,31,5+5,1500,1500,C41,5,Mate,White
TRUE,16,10+0,1430,1311,C41,5,Resign,Black
TRUE,44,10+0,1443,1381,D20,5,Resign,Black
TRUE,54,10+0,1454,1421,D30,6,Resign,Black
TRUE,43,10+0,1444,1465,A00,1,Resign,White
TRUE,34,10+0,1387,1457,E90,9,Resign,Black
TRUE,122,10+0,1417,1447,D00,3,Resign,Black
TRUE,51,10+0,1436,1439,D46,12,Mate,White
TRUE,62,10+0,1455,1081,C57,10,Resign,Black
TRUE,30,10+0,1318,1448,C57,10,Resign,Black
TRUE,79,10+0,1437,1446,B15,9,Out of Time,White
TRUE,32,10+0,1448,1436,D02,4,Resign,Black
TRUE,78,10+0,1308,1441,C26,5,Resign,Black
FALSE,99,10+5,1500,2621,A45,3,Out of Time,White
FALSE,23,10+0,2350,1500,B25,4,Resign,White
FALSE,28,30+30,2217,1500,C55,7,Resign,Black
TRUE,42,10+0,1719,1679,D35,6,Resign,White
TRUE,42,10+0,1689,1670,B32,8,Mate,Black
TRUE,59,10+0,1672,1701,B21,3,Resign,White
TRUE,80,10+0,1695,1923,B94,11,Resign,Black
TRUE,31,10+0,1706,1698,B30,4,Resign,Black
TRUE,107,10+0,1687,1717,D30,7,Out of Time,White
TRUE,18,2+15,1728,1723,B40,8,Resign,Black
TRUE,72,10+1,1648,1719,B30,4,Mate,Black
FALSE,45,5+8,1719,1765,C41,7,Resign,White
TRUE,66,15+15,1648,1710,D02,4,Resign,Black
TRUE,93,10+0,1696,1722,D00,3,Resign,White
TRUE,90,10+0,1732,1768,C45,13,Resign,Black
TRUE,23,10+0,1833,1740,C55,6,Resign,White
TRUE,118,10+0,1433,1737,D00,3,Out of Time,Black
TRUE,103,10+0,1729,2008,B32,7,Draw,Draw
TRUE,23,10+0,1722,1605,B32,8,Resign,White
TRUE,91,15+15,1713,1659,C55,6,Mate,White
TRUE,56,10+0,1605,1698,A00,1,Mate,Black
TRUE,71,10+0,1690,1613,C00,3,Mate,White
TRUE,48,10+0,1622,1681,A00,1,Mate,Black
TRUE,80,10+0,1702,1681,C46,6,Resign,Black
TRUE,33,10+0,1568,1696,B32,8,Resign,White
TRUE,84,10+0,1707,1699,C00,3,Out of Time,Black
TRUE,51,10+0,1453,1724,C55,6,Resign,White
TRUE,47,10+0,1735,1733,C60,5,Resign,Black
TRUE,74,5+12,1744,1801,B43,9,Resign,Black
TRUE,77,5+8,1854,1730,C45,7,Resign,Black
TRUE,54,10+0,1705,1719,C62,6,Resign,Black
TRUE,75,10+0,1709,1716,B00,5,Out of Time,White
TRUE,89,10+0,1694,1825,C41,5,Out of Time,White
TRUE,62,10+0,1651,1684,C20,3,Resign,Black
TRUE,49,10+0,1706,1695,B20,2,Resign,White
TRUE,67,10+0,1683,1717,C41,5,Resign,White
TRUE,73,10+0,1707,1693,D00,2,Resign,White
TRUE,43,10+0,1758,1702,D02,4,Resign,White
TRUE,70,10+0,1713,1709,B38,11,Resign,Black
TRUE,28,10+0,1724,1734,B32,7,Resign,Black
TRUE,16,10+0,1730,1882,B30,4,Resign,Black
TRUE,53,8+0,1601,1510,C00,3,Resign,White
TRUE,21,8+0,1615,1518,C00,3,Resign,White
TRUE,40,8+0,1504,1623,C41,4,Resign,White
TRUE,54,8+0,1516,1454,B00,2,Resign,Black
TRUE,36,8+0,1509,1505,A00,1,Mate,Black
TRUE,60,8+0,1325,1499,A40,2,Resign,Black
TRUE,35,8+0,1494,1313,C00,3,Mate,White
TRUE,54,8+0,1506,1452,C40,4,Resign,Black
TRUE,34,8+0,1554,1494,C00,2,Resign,Black
TRUE,64,8+0,1488,1309,C65,8,Resign,White
TRUE,37,8+0,1501,1421,C53,9,Resign,Black
TRUE,51,8+0,1473,1513,C00,3,Resign,White
FALSE,3,8+0,1314,1513,C00,3,Resign,White
TRUE,135,8+0,1655,1509,C00,3,Draw,Draw
TRUE,99,8+0,1492,1691,C70,8,Resign,White
TRUE,65,8+0,1447,1505,A40,4,Resign,White
TRUE,43,8+0,1495,1474,C60,6,Mate,White
TRUE,80,8+0,1503,1570,B00,2,Mate,Black
TRUE,51,8+0,1497,1351,C41,7,Mate,White
TRUE,100,8+0,1555,1484,A04,2,Resign,Black
TRUE,44,8+0,1489,1473,A00,1,Mate,Black
TRUE,77,8+0,1469,1604,C62,6,Draw,Draw
TRUE,66,8+0,1370,1461,A40,2,Resign,Black
TRUE,120,8+0,1502,1448,A00,1,Mate,Black
TRUE,94,8+0,1435,1515,C00,3,Resign,White
TRUE,51,8+0,1506,1444,A00,1,Resign,White
TRUE,127,8+0,1431,1520,C40,4,Mate,White
TRUE,96,8+0,1511,1439,A40,2,Resign,White
FALSE,78,30+10,1512,2085,E90,11,Out of Time,Black
TRUE,88,10+0,1507,2084,B82,11,Mate,Black
TRUE,113,10+0,2082,1509,C69,10,Mate,White
TRUE,21,15+0,2069,2030,B21,12,Resign,White
TRUE,20,15+6,2043,2104,A22,4,Resign,Black
TRUE,60,10+15,2063,2010,A18,5,Resign,Black
TRUE,57,15+3,1970,2087,A80,2,Resign,White
TRUE,57,10+15,2077,1899,A18,7,Resign,White
FALSE,52,15+0,1780,2015,C00,3,Resign,Black
FALSE,152,10+0,1793,2015,E77,8,Mate,Black
FALSE,18,10+0,2015,1793,B33,10,Resign,Black
FALSE,120,10+0,1793,2015,E61,4,Mate,Black
FALSE,105,10+0,2015,1793,A40,2,Mate,White
FALSE,39,10+0,2524,1500,C45,8,Draw,Draw
TRUE,18,10+0,1527,1882,C20,3,Resign,Black
TRUE,4,10+0,1527,1882,A02,1,Mate,Black
TRUE,54,7+2,1500,1901,D10,5,Mate,Black
TRUE,4,10+0,1533,1897,A02,1,Mate,Black
TRUE,5,10+0,1894,1539,A00,1,Mate,White
TRUE,26,10+0,1545,1890,C20,3,Mate,Black
TRUE,4,10+0,1552,1887,A02,1,Mate,Black
FALSE,115,5+60,1923,1887,D00,3,Draw,Draw
FALSE,26,15+0,1634,1821,B01,6,Resign,Black
FALSE,66,15+0,1773,1821,B01,4,Out of Time,Black
FALSE,108,5+8,1821,1842,B90,11,Resign,Black
FALSE,154,15+3,1512,1821,D04,6,Resign,Black
FALSE,21,25+0,1821,1832,B13,5,Resign,White
FALSE,48,25+0,1832,1821,B12,7,Mate,Black
FALSE,89,25+0,1821,1832,B12,5,Draw,Draw
FALSE,31,25+0,1832,1821,B12,7,Mate,White
FALSE,66,10+0,1500,1821,D00,5,Mate,Black
FALSE,80,8+15,1821,1820,B01,5,Resign,White
FALSE,62,15+5,1500,1821,B13,11,Resign,White
FALSE,120,11+0,1877,1821,B13,11,Mate,Black
TRUE,38,30+25,1902,1830,B11,8,Resign,White
FALSE,61,12+1,1830,1311,C45,8,Out of Time,White
FALSE,28,10+5,1824,1830,B10,3,Resign,Black
FALSE,99,15+0,1548,1842,B12,5,Resign,White
TRUE,49,15+3,1858,1730,C00,3,Resign,Black
TRUE,44,8+0,1891,1845,B01,6,Resign,Black
TRUE,55,25+0,1876,1856,B01,4,Resign,White
TRUE,92,15+5,1867,1883,C45,8,Resign,Black
TRUE,27,10+0,1864,1449,B01,4,Resign,White
TRUE,98,15+10,1922,1851,D10,5,Resign,Black
TRUE,24,15+10,1861,1899,B10,4,Mate,Black
TRUE,4,10+0,1527,1861,A02,1,Mate,Black
TRUE,16,20+5,1878,1698,B01,6,Resign,Black
FALSE,85,10+5,1878,1906,B87,14,Resign,White
TRUE,70,15+5,1660,1873,B01,4,Mate,Black
FALSE,36,5+8,1707,1873,B01,4,Resign,Black
TRUE,124,10+0,1806,1875,D12,11,Draw,Draw
TRUE,61,8+0,1864,1842,B30,5,Resign,White
TRUE,66,8+0,1853,1853,B01,6,Out of Time,Black
TRUE,20,14+0,1882,1840,B01,6,Resign,Black
TRUE,49,10+5,1832,1696,B07,4,Resign,White
TRUE,42,10+5,1704,1824,A20,2,Mate,Black
TRUE,47,15+15,1427,1444,C70,8,Mate,White
TRUE,25,15+15,1354,1406,B54,9,Resign,Black
TRUE,61,10+0,1437,1431,B07,4,Resign,White
TRUE,49,15+15,1411,1372,C40,4,Resign,White
TRUE,57,15+15,1428,1441,C50,5,Mate,White
TRUE,58,10+0,1383,1412,C20,3,Mate,Black
FALSE,30,15+2,1528,1500,D00,3,Resign,Black
TRUE,12,9+5,1543,1426,A41,2,Resign,Black
TRUE,34,9+5,1434,1535,E61,6,Resign,Black
TRUE,81,9+5,1526,1442,D00,4,Resign,White
TRUE,107,9+5,1505,1898,D00,3,Mate,White
TRUE,17,9+5,1895,1507,E61,6,Resign,White
TRUE,78,9+5,1451,1497,A45,2,Resign,Black
TRUE,42,9+5,1460,1487,A45,2,Mate,Black
TRUE,6,180+3,1459,1488,A45,2,Draw,Draw
TRUE,61,7+3,1447,1501,A00,1,Out of Time,White
TRUE,50,7+3,1457,1491,B12,6,Resign,Black
TRUE,88,7+3,1467,1479,A45,2,Resign,Black
TRUE,9,3+15,1785,1483,A00,1,Resign,White
TRUE,26,3+15,1487,1781,A40,2,Resign,Black
TRUE,47,15+5,1491,1749,A40,2,Resign,Black
TRUE,5,10+3,1482,1403,D00,3,Resign,White
TRUE,37,8+0,1218,1490,A03,2,Draw,Draw
TRUE,109,5+20,1528,1500,B10,2,Resign,White
TRUE,59,10+1,1505,1732,A40,2,Resign,Black
FALSE,46,30+0,1500,1505,B12,6,Resign,Black
TRUE,50,15+5,1436,1495,A04,3,Mate,Black
TRUE,40,5+17,1499,1800,A45,2,Resign,Black
TRUE,53,10+0,1855,1502,B12,6,Out of Time,White
FALSE,15,15+0,1502,1530,D00,3,Resign,White
FALSE,52,8+0,1502,1473,A40,6,Resign,White
FALSE,32,8+0,1502,1467,A40,2,Resign,Black
FALSE,99,10+0,1803,1502,B10,2,Resign,White
FALSE,19,10+0,1697,1502,E77,8,Resign,White
TRUE,89,10+0,1493,1416,A41,2,Mate,White
TRUE,71,15+0,1130,1048,C68,8,Mate,White
TRUE,43,9+8,994,1091,C00,3,Mate,White
FALSE,48,10+0,1186,1091,B20,3,Mate,Black
TRUE,171,20+0,1071,891,C40,4,Mate,White
FALSE,34,20+0,1071,938,C41,5,Mate,Black
TRUE,63,9+4,987,1125,C46,6,Mate,White
TRUE,79,10+0,1928,1529,C01,5,Resign,White
TRUE,48,10+0,1684,1734,C00,3,Resign,Black
TRUE,76,10+0,1609,1726,C00,3,Resign,Black
TRUE,54,10+0,1730,2003,D35,6,Mate,Black
TRUE,131,10+0,1762,1742,C02,11,Mate,White
TRUE,48,20+0,1743,2269,D07,4,Resign,Black
TRUE,89,20+0,2268,1744,C01,5,Resign,White
TRUE,88,10+0,1761,1578,D20,5,Mate,Black
FALSE,92,15+10,1820,1820,D35,6,Resign,Black
FALSE,58,20+60,1332,1820,B90,11,Mate,Black
FALSE,52,5+5,1820,2621,B50,6,Mate,Black
FALSE,65,30+10,2392,1820,B90,11,Resign,White
TRUE,73,10+0,1560,1403,B30,4,Mate,White
TRUE,57,10+0,1544,1771,C50,8,Mate,White
TRUE,13,10+0,1798,1549,C48,7,Resign,White
TRUE,29,10+0,1555,1728,C55,6,Resign,Black
TRUE,38,10+0,1568,1515,B01,6,Resign,Black
TRUE,44,10+0,1416,1585,B20,2,Resign,White
TRUE,33,10+0,1796,1591,D30,4,Mate,White
TRUE,24,10+0,1607,1455,C40,4,Mate,Black
TRUE,16,10+0,1748,1591,B50,4,Out of Time,Black
TRUE,53,10+0,1588,1230,B30,4,Mate,White
TRUE,89,10+0,1576,1573,B01,4,Resign,White
TRUE,22,10+0,1570,1392,C55,6,Resign,White
TRUE,67,10+0,1570,1582,B20,3,Out of Time,White
TRUE,113,10+0,1565,1730,C00,2,Mate,White
TRUE,76,10+0,1470,1581,B20,3,Resign,White
TRUE,55,10+0,1571,1505,C45,7,Resign,White
FALSE,55,10+0,1950,2212,E00,1,Out of Time,White
FALSE,49,10+10,1950,1226,A04,2,Resign,White
FALSE,78,10+10,1950,1885,A08,4,Mate,Black
FALSE,29,10+10,1950,2204,A04,2,Draw,Draw
FALSE,65,10+10,1950,1500,A06,2,Draw,Draw
FALSE,66,10+10,1950,1819,A07,4,Draw,Draw
FALSE,112,10+10,1950,1477,A04,2,Draw,Draw
FALSE,70,10+10,1950,1500,A07,3,Draw,Draw
TRUE,50,10+0,2036,1706,A08,6,Resign,Black
FALSE,40,10+0,1795,2036,B54,6,Resign,Black
TRUE,33,15+0,2023,1671,A04,2,Mate,White
TRUE,30,15+0,1675,2008,B57,8,Mate,Black
TRUE,53,15+0,1990,1678,A04,2,Mate,White
FALSE,30,20+60,1990,1465,A08,5,Draw,Draw
FALSE,11,60+0,1990,1756,A04,2,Draw,Draw
FALSE,3,60+0,1990,1779,A04,2,Draw,Draw
FALSE,67,10+10,1990,1447,A04,2,Draw,Draw
TRUE,41,45+45,1458,1980,A00,4,Resign,Black
TRUE,28,45+45,1967,1500,A04,2,Resign,White
FALSE,52,10+10,1967,1295,A07,3,Resign,White
FALSE,30,10+0,2102,1967,B54,6,Resign,Black
FALSE,56,10+0,1657,2033,E00,4,Resign,Black
FALSE,56,10+0,1541,2033,B90,11,Mate,Black
FALSE,41,10+0,2033,1500,D00,3,Resign,White
FALSE,75,10+0,2033,1567,A40,2,Mate,White
FALSE,59,30+0,2033,1500,D00,3,Mate,White
FALSE,27,10+0,1502,2033,A45,2,Resign,Black
TRUE,15,10+0,1516,1500,B00,2,Mate,White
FALSE,84,10+0,1637,1500,B20,3,Out of Time,Black
FALSE,29,5+8,1500,1336,A40,2,Resign,Black
FALSE,19,15+0,1544,1500,B32,5,Mate,White
FALSE,79,10+40,2447,1802,D37,7,Resign,White
FALSE,117,10+0,2522,1802,D35,6,Out of Time,White
FALSE,91,30+40,2452,1802,E18,14,Resign,White
FALSE,36,15+3,1802,2524,E32,7,Draw,Draw
FALSE,109,15+15,1500,1802,D74,13,Resign,White
FALSE,101,20+30,1500,1802,B10,2,Resign,White
FALSE,56,5+60,1802,2468,C65,8,Resign,Black
FALSE,67,20+30,2485,1802,D95,12,Resign,White
FALSE,66,20+60,2247,1802,A00,1,Draw,Draw
FALSE,64,40+40,2426,1802,A16,3,Draw,Draw
FALSE,81,20+60,2400,1802,A45,3,Draw,Draw
FALSE,32,10+10,2404,1802,A45,2,Draw,Draw
FALSE,49,5+60,2621,1802,D57,16,Resign,White
FALSE,10,20+60,2035,1802,B12,7,Resign,White
FALSE,77,15+0,2621,1802,D57,16,Resign,White
FALSE,34,30+30,1802,2500,A52,7,Mate,Black
FALSE,39,40+10,1802,1500,E14,7,Resign,Black
FALSE,29,15+10,2236,1802,B12,6,Resign,White
FALSE,88,5+60,1802,1500,B56,10,Resign,Black
FALSE,53,5+60,1802,2305,B18,8,Draw,Draw
FALSE,88,15+15,2400,1802,B15,10,Draw,Draw
FALSE,36,15+15,2400,1802,B17,8,Resign,White
FALSE,74,10+30,1802,2417,B31,6,Resign,Black
FALSE,94,30+30,1802,2500,C11,7,Resign,Black
FALSE,37,20+15,2422,1802,B17,8,Resign,White
FALSE,37,10+60,1802,1500,B33,11,Resign,Black
FALSE,91,5+60,1500,1802,B54,6,Resign,White
FALSE,69,5+60,1802,1500,C41,7,Draw,Draw
FALSE,59,5+60,1500,1802,D05,7,Resign,White
FALSE,58,10+60,1500,1802,B14,10,Resign,White
FALSE,95,20+10,2500,1802,B11,4,Out of Time,White
FALSE,37,20+0,1802,2473,B78,20,Resign,Black
TRUE,73,25+0,2169,2147,A28,7,Mate,White
TRUE,43,10+6,2153,2168,C42,9,Resign,White
TRUE,56,10+6,2180,2134,A50,4,Resign,Black
TRUE,119,15+10,2132,2191,B90,12,Draw,Draw
TRUE,27,10+5,2118,2151,B21,12,Resign,White
TRUE,97,15+5,2167,2203,C11,13,Resign,Black
TRUE,97,20+10,2142,2266,A01,5,Resign,White
TRUE,76,10+10,2116,2124,B22,8,Resign,Black
TRUE,30,20+3,2130,2103,C57,10,Mate,Black
TRUE,32,15+10,2107,2043,B09,10,Draw,Draw
TRUE,48,15+15,1935,2094,D00,8,Resign,Black
TRUE,35,15+0,2069,2130,B15,10,Mate,White
TRUE,25,10+5,2047,2035,D85,8,Resign,White
TRUE,53,10+0,1694,2041,C74,9,Resign,Black
TRUE,58,15+0,2120,2008,C77,9,Resign,Black
TRUE,62,30+0,2030,2091,C22,6,Resign,Black
TRUE,76,20+10,2162,1989,B23,4,Resign,Black
TRUE,16,15+5,1985,1540,D02,4,Resign,White
TRUE,127,25+10,2169,2002,B03,9,Resign,White
TRUE,30,8+3,2020,1952,A45,2,Resign,Black
TRUE,73,25+0,1918,1883,D15,7,Mate,White
